"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.80282856053754e-35,-1.046365406304,0.357,0.555,5.21519908792118e-31,"0","SNX3"
3.81868410549669e-35,3.10442021034609,0.18,0.029,5.23694338227816e-31,"0","TRABD2A"
1.28962948371154e-34,1.68363741850989,0.182,0.018,1.76859787396201e-30,"0","NGFRAP1"
1.46805018909504e-34,1.11763273171358,0.434,0.2,2.01328402932494e-30,"0","ACAP1"
4.77526722714831e-34,-3.01829550475857,0.023,0.155,6.54880147531119e-30,"0","VCAN"
5.12264646316085e-34,-1.87004695134669,0.08,0.251,7.02519735957879e-30,"0","LGALS9"
7.8508782007612e-34,-1.38085295233788,0.2,0.399,1.07666943645239e-29,"0","C20orf24"
8.07392887013582e-34,-3.79164622953082,0.013,0.13,1.10725860525043e-29,"0","HHEX"
8.1060453131875e-34,0.583147014687608,0.858,0.717,1.11166305425053e-29,"0","TOMM7"
8.33683814480951e-34,1.2437793888864,0.423,0.208,1.14331398317918e-29,"0","C12orf57"
9.81864268526832e-34,-1.19554334940081,0.373,0.542,1.3465286578577e-29,"0","FKBP1A"
1.19011715572603e-33,-4.71472205052001,0.005,0.113,1.63212666736267e-29,"0","TMEM176B"
1.20247123006585e-33,-2.35448655538727,0.045,0.193,1.64906904491231e-29,"0","CD300A"
2.22258750932288e-33,-1.5231376322484,0.132,0.321,3.0480565102854e-29,"0","MYO1F"
2.48302061757184e-33,-2.85451344072722,0.026,0.16,3.40521447493802e-29,"0","LILRB2"
3.45943976278245e-33,-2.04113077609564,0.091,0.263,4.74427569067985e-29,"0","BLVRA"
5.36277530841657e-33,-1.82464175042797,0.08,0.25,7.35451005796249e-29,"0","ATP6V0D1"
5.82933839803184e-33,4.74190735491321,0.132,0.005,7.99435467906087e-29,"0","LINC00176"
7.48705557827738e-33,-2.4646785990245,0.046,0.187,1.02677480200496e-28,"0","STX7"
8.60725672609618e-33,-2.68203293547392,0.031,0.164,1.18039918741683e-28,"0","YBX3"
8.60862450947932e-33,0.617835370251461,0.75,0.555,1.18058676522999e-28,"0","EIF4A2"
9.64495616946761e-33,-2.16030135386064,0.082,0.234,1.32270928908079e-28,"0","NCF1"
1.39690341781635e-32,1.36828087892597,0.342,0.137,1.91571334719335e-28,"0","OCIAD2"
2.85673139959145e-32,0.291366859356419,0.997,0.995,3.91772144139972e-28,"0","RPL15"
3.11152725758089e-32,-1.02836505432855,0.335,0.542,4.26714848104644e-28,"0","BST2"
3.38304391867767e-32,0.862290245921715,0.656,0.458,4.63950643007456e-28,"0","C6orf48"
5.01956115522304e-32,-2.37499773989284,0.05,0.193,6.88382616827288e-28,"0","RHOB"
5.64669690782737e-32,1.24898713710723,0.368,0.157,7.74388013939446e-28,"0","RHOH"
8.50388364386403e-32,-4.31987236346433,0.006,0.113,1.16622260291951e-27,"0","GPBAR1"
9.40636647588775e-32,-3.64251299097211,0.011,0.124,1.28998909850325e-27,"0","BST1"
1.50571346645521e-31,-3.8402994648891,0.011,0.121,2.06493544789668e-27,"0","MEF2C"
1.5733220171086e-31,-0.972397318093535,0.295,0.489,2.15765381426273e-27,"0","IFI6"
1.77369680990026e-31,-3.54662883694817,0.009,0.121,2.43244780509721e-27,"0","CSF1R"
1.95184023474578e-31,-4.46469746345177,0.006,0.11,2.67675369793036e-27,"0","GAPT"
2.02462313722563e-31,-3.87610779871635,0.009,0.117,2.77656817039123e-27,"0","HMOX1"
2.14591276335809e-31,-4.87221027018958,0.005,0.107,2.94290476366928e-27,"0","LILRA3"
2.49852574936719e-31,-3.25546747689307,0.016,0.132,3.42647821268217e-27,"0","TESC"
2.56406410885653e-31,-1.20420297921729,0.285,0.477,3.51635751888585e-27,"0","RHOG"
3.08777567515416e-31,-1.65236228471128,0.232,0.385,4.23457556090642e-27,"0","CCL5"
3.72805097498464e-31,-3.52692022620937,0.014,0.126,5.11264910709393e-27,"0","MARCH1"
5.48726430652803e-31,-5.74020461115448,0.003,0.102,7.52523426997254e-27,"0","FOLR3"
5.87453244766313e-31,0.82726632676768,0.483,0.28,8.05633379872522e-27,"0","FYB"
6.29817107855959e-31,-1.23726461647927,0.168,0.363,8.63731181713663e-27,"0","VASP"
6.98095424118548e-31,-2.50265344953817,0.036,0.167,9.57368064636177e-27,"0","MSRB1"
8.98351532292626e-31,-2.13716768556086,0.047,0.189,1.23199929138611e-26,"0","AOAH"
1.17531414380267e-30,0.799762641442324,0.626,0.424,1.61182581681098e-26,"0","SOD1"
1.4367533377365e-30,-1.08588081837459,0.193,0.382,1.97036352737184e-26,"0","PGLS"
1.84737998646002e-30,-0.954775000916504,0.347,0.53,2.53349691343128e-26,"0","ISG15"
1.86638034953506e-30,-3.06124000195234,0.028,0.149,2.55955401135239e-26,"0","EAF2"
2.32015452728964e-30,0.824150535070157,0.596,0.394,3.18185991872501e-26,"0","TRAF3IP3"
2.49926814215674e-30,-3.71970993418437,0.01,0.115,3.42749633015376e-26,"0","CLEC7A"
2.52605949613639e-30,-3.54336242412607,0.016,0.13,3.46423799300144e-26,"0","IL1B"
2.6407990559482e-30,-1.33236660897743,0.193,0.378,3.62159182532736e-26,"0","PTPN6"
3.1598450697858e-30,-0.700930397443621,0.948,0.944,4.33341152870424e-26,"0","PFN1"
3.5835897484208e-30,-0.995436313791964,0.726,0.805,4.91453498098428e-26,"0","CD37"
3.97003682617772e-30,2.99911687567178,0.155,0.024,5.44450850342012e-26,"0","FHIT"
5.78347048792239e-30,0.874470135233911,0.499,0.289,7.93145142713676e-26,"0","PEBP1"
6.36294755633405e-30,-2.21601449860538,0.057,0.199,8.72614627875652e-26,"0","WARS"
9.20931569453585e-30,2.08302532214208,0.217,0.056,1.26296555434865e-25,"0","ITM2A"
1.42807623867717e-29,-2.51210905562427,0.028,0.153,1.95846375372188e-25,"0","SNX10"
2.00324498593967e-29,0.887141640906686,0.484,0.263,2.74725017371766e-25,"0","CD69"
2.24315529378788e-29,-1.36073910568799,0.187,0.371,3.07626316990069e-25,"0","SUPT4H1"
3.34911030994046e-29,-3.2134559702675,0.016,0.126,4.59296987905234e-25,"0","CX3CR1"
3.8098017009859e-29,-1.63838762534748,0.078,0.23,5.22476205273207e-25,"0","HSBP1"
4.21357181866603e-29,4.10921275345115,0.121,0.007,5.7784923921186e-25,"0","RP11-664D1.1"
4.40960754163514e-29,-2.96145006576055,0.018,0.13,6.04733578259843e-25,"0","SYK"
4.81594608500003e-29,-2.86130102803307,0.018,0.132,6.60458846096904e-25,"0","SCIMP"
6.39790906127114e-29,0.284856440327833,0.938,0.824,8.77409248662724e-25,"0","MYL12A"
6.54625740819843e-29,0.263181756665841,0.997,0.988,8.97753740960332e-25,"0","RPL26"
7.56314015016388e-29,-4.05270429391261,0.009,0.111,1.03720904019348e-24,"0","TNFAIP2"
1.01494648762792e-28,-4.16755151742213,0.01,0.106,1.39189761313293e-24,"0","PDLIM1"
1.1662012332774e-28,-3.40851541292501,0.011,0.115,1.59932837131663e-24,"0","PRAM1"
1.33397874013416e-28,-3.57549165248215,0.007,0.106,1.82941844421999e-24,"0","CD300E"
1.95036348752362e-28,-3.72143062036163,0.009,0.11,2.67472848678989e-24,"0","CD302"
1.99009175829019e-28,-3.48070415422847,0.009,0.11,2.72921183731917e-24,"0","ASCL2"
2.91514330424156e-28,1.94742703412155,0.218,0.068,3.99782752743687e-24,"0","TTC39C"
4.6585779555536e-28,-2.67812716446544,0.032,0.146,6.38877380824621e-24,"0","BANK1"
5.20228979736207e-28,-4.16923864528678,0.006,0.1,7.13442022810234e-24,"0","SIGLEC10"
1.35187115218328e-27,0.362776624692045,0.965,0.902,1.85395609810416e-23,"0","HNRNPA1"
1.43550273745245e-27,-3.09403872149959,0.017,0.118,1.96864845414228e-23,"0","CXXC5"
1.62182664787504e-27,-1.51152217371971,0.125,0.285,2.22417306489583e-23,"0","SNX2"
1.85861490445612e-27,-0.855865116023991,0.241,0.428,2.54890447997112e-23,"0","LAMTOR1"
2.40269474774636e-27,-1.86158650138493,0.054,0.193,3.29505557705936e-23,"0","GCA"
2.42519483036751e-27,-1.00574667772988,0.588,0.682,3.32591219036601e-23,"0","NEAT1"
2.89239496332745e-27,0.603328791844471,0.598,0.381,3.96663045270727e-23,"0","IFITM1"
3.80254794172159e-27,1.929522779705,0.199,0.053,5.21481424727698e-23,"0","OXNAD1"
3.93451059005227e-27,-1.79211177400591,0.079,0.233,5.39578782319769e-23,"0","OAZ2"
4.18910252447161e-27,0.68478105882089,0.931,0.893,5.74493520206037e-23,"0","RPL34"
4.81050333643945e-27,-1.92748026697211,0.058,0.195,6.59712427559306e-23,"0","SCO2"
1.10221917042029e-26,1.123865478831,0.429,0.244,1.51158337031438e-22,"0","NDFIP1"
1.54199740965821e-26,1.05589128802485,0.382,0.193,2.11469524760527e-22,"0","ARHGAP15"
1.56115272527956e-26,3.65942414809163,0.128,0.016,2.14096484744839e-22,"0","PASK"
1.66371025697562e-26,-3.5437517452245,0.009,0.104,2.28161224641637e-22,"0","LILRB1"
1.73972821246863e-26,-1.45654265050641,0.247,0.393,2.38586327057948e-22,"0","TIMP1"
1.74427916023681e-26,-1.27588010848534,0.179,0.346,2.39210444034877e-22,"0","CASP1"
1.95931707514827e-26,2.02190377218141,0.187,0.05,2.68700743685834e-22,"0","CD6"
3.34291099956563e-26,-3.66174278141682,0.009,0.101,4.58446814480431e-22,"0","CD300LF"
3.36800259579442e-26,-0.824812782386658,0.42,0.58,4.61887875987247e-22,"0","TPI1"
3.50143936427428e-26,-0.871760650911417,0.485,0.634,4.80187394416575e-22,"0","RHOA"
4.00979538958536e-26,-3.52524527102209,0.01,0.102,5.49903339727736e-22,"0","CD40"
4.53464148734533e-26,0.451099502260941,0.885,0.758,6.21880733574538e-22,"0","DDX5"
7.61417752649574e-26,3.80189633104,0.111,0.009,1.04420830598363e-21,"0","EPHX2"
1.07855362289768e-25,-1.55697082458779,0.193,0.35,1.47912843844188e-21,"0","LINC00936"
1.46628612472781e-25,-2.24746764521433,0.024,0.136,2.01086479145171e-21,"0","ALOX5"
2.36722595375158e-25,2.12520233156146,0.173,0.041,3.24641367297492e-21,"0","SH3YL1"
5.21770871455358e-25,-1.96705905483754,0.048,0.172,7.15556573113878e-21,"0","THEMIS2"
5.90291956398594e-25,2.6797917238279,0.137,0.023,8.09526389005031e-21,"0","CD5"
7.55782817261983e-25,1.33991365353202,0.344,0.178,1.03648055559308e-20,"0","SLC2A3"
8.10429098886944e-25,1.58353858175992,0.227,0.08,1.11142246621355e-20,"0","AAK1"
9.71007719907345e-25,-1.27043914824231,0.17,0.337,1.33163998708093e-20,"0","REEP5"
1.04361510776393e-24,0.413476234515799,0.713,0.513,1.43121375878745e-20,"0","CXCR4"
1.14160832681603e-24,3.17689202654663,0.125,0.018,1.56560165939551e-20,"0","NELL2"
1.25611486896309e-24,-2.72624530486579,0.022,0.122,1.72263593129599e-20,"0","NUDT16"
1.49349647018928e-24,-0.83210442141261,0.842,0.859,2.04818105921758e-20,"0","GAPDH"
2.22353192503798e-24,-3.59439592163581,0.026,0.116,3.04935168199708e-20,"0","IL8"
2.25712598688852e-24,-1.06838370527628,0.272,0.441,3.09542257841892e-20,"0","SERPINB1"
2.38817416369628e-24,1.01817471552432,0.391,0.216,3.27514204809308e-20,"0","GYPC"
3.42014049401398e-24,2.00638764799865,0.179,0.054,4.69038067349078e-20,"0","RCAN3"
3.46570834158725e-24,-2.3837832603683,0.041,0.151,4.75287241965275e-20,"0","SMIM14"
3.66615871822631e-24,-3.42927142431166,0.031,0.12,5.02777006617557e-20,"0","SPON2"
5.25465078403153e-24,-0.737605825596233,0.606,0.719,7.20622808522084e-20,"0","LY6E"
1.12880683936667e-23,-1.42879659572595,0.146,0.299,1.54804569950745e-19,"0","GNAI2"
1.28373620588618e-23,-1.06576029333573,0.279,0.449,1.76051583275231e-19,"0","ATP6V1F"
1.59336511390009e-23,-0.851785611208509,0.47,0.62,2.18514091720259e-19,"0","BRK1"
2.18580256628334e-23,-2.148220836603,0.032,0.142,2.99760963940098e-19,"0","DUSP6"
2.63514946738281e-23,3.27048853761522,0.115,0.014,3.61384397956879e-19,"0","TNFRSF4"
3.97507042022319e-23,-2.13601223501515,0.026,0.134,5.45141157429409e-19,"0","UNC93B1"
7.64838209838808e-23,2.09040630746861,0.146,0.031,1.04889912097294e-18,"0","BCL11B"
8.74975313800284e-23,1.65666180559538,0.202,0.069,1.19994114534571e-18,"0","MGAT4A"
9.10880122967042e-23,-3.01655740624631,0.011,0.1,1.249181000637e-18,"0","CAMK1"
9.4727614512148e-23,-1.38055814352262,0.173,0.327,1.2990945054196e-18,"0","ARRB2"
9.6970476531783e-23,-3.5410733067173,0.021,0.107,1.32985311515687e-18,"0","G0S2"
1.18062316882719e-22,-2.62261564013969,0.023,0.117,1.6191066137296e-18,"0","CD83"
1.30497349548719e-22,-1.36727060180974,0.212,0.369,1.78964065171113e-18,"0","H2AFY"
2.2212328733521e-22,-2.71403321876322,0.02,0.115,3.04619876251507e-18,"0","SLC16A3"
3.18157943326038e-22,-0.997245100785422,0.221,0.387,4.36321803477328e-18,"0","BLOC1S1"
4.21593073797013e-22,0.922625078727626,0.412,0.242,5.78172741405224e-18,"0","PPA1"
6.4873413769008e-22,1.20869636175451,0.226,0.086,8.89673996428176e-18,"0","MYC"
9.7139662103729e-22,-1.52834749073594,0.051,0.171,1.33217332609054e-17,"0","ATOX1"
1.12717744672602e-21,-1.53012377860104,0.087,0.219,1.54581115044007e-17,"0","C4orf48"
1.2234165225633e-21,1.45920093085039,0.253,0.114,1.67779341904331e-17,"0","SOCS3"
1.23121561081202e-21,-1.62353434814538,0.068,0.202,1.68848908866761e-17,"0","TNFRSF1B"
1.67664736541196e-21,0.586103819692381,0.519,0.337,2.29935419692596e-17,"0","RGS10"
1.80502029480999e-21,-1.0685589564538,0.387,0.516,2.47540483230242e-17,"0","PLAC8"
1.96575474967024e-21,-2.46199419662364,0.02,0.113,2.69583606369776e-17,"0","NBPF10"
2.52711322046982e-21,1.42269471279244,0.221,0.084,3.46568307055232e-17,"0","SIT1"
2.91870431247653e-21,2.90330751645208,0.114,0.017,4.00271109413032e-17,"0","CRIP2"
3.07947441137632e-21,-0.841038626013099,0.298,0.458,4.22319120776149e-17,"0","ID2"
3.7356961101757e-21,-1.18202730873205,0.185,0.339,5.12313364549495e-17,"0","RGS19"
5.71143289312536e-21,-1.94850200995944,0.042,0.151,7.83265906963211e-17,"0","GRINA"
6.6834334508338e-21,2.89213143729841,0.104,0.014,9.16566063447347e-17,"0","C14orf64"
7.34571496434968e-21,-0.999561055248135,0.217,0.379,1.00739135021092e-16,"0","BAX"
8.80546510118709e-21,-1.93287902047765,0.042,0.149,1.2075814839768e-16,"0","ANXA4"
1.21829237496595e-20,-1.15915609014881,0.214,0.363,1.67076616302831e-16,"0","NOP10"
1.38164183973469e-20,-0.769943490823905,0.36,0.509,1.89478361901216e-16,"0","SH3BGRL"
1.56713805277759e-20,1.73289199517862,0.176,0.059,2.14917312557919e-16,"0","RGL4"
1.65312094493768e-20,-2.04975084262089,0.04,0.14,2.26709006388754e-16,"0","RAB24"
1.92126162278654e-20,-1.04177743961681,0.238,0.382,2.63481818948946e-16,"0","MT2A"
2.08896255332216e-20,0.855530354998616,0.548,0.391,2.86480324562601e-16,"0","GIMAP4"
3.06534126482168e-20,0.83134163873683,0.451,0.292,4.20380901057645e-16,"0","BTG2"
3.08748880469142e-20,-1.01901104854038,0.227,0.374,4.23418214675382e-16,"0","ANXA5"
4.2927953588687e-20,-1.61517175191158,0.07,0.188,5.88713955515254e-16,"0","SYNGR2"
5.25895051508098e-20,0.593727842128689,0.654,0.503,7.21212473638206e-16,"0","SNRPD2"
6.04442960197193e-20,-1.78535214430004,0.039,0.147,8.28933075614431e-16,"0","TCIRG1"
6.09992944396913e-20,1.08223955631852,0.27,0.126,8.36544323945927e-16,"0","PSIP1"
6.26357972243455e-20,-1.25562621198731,0.093,0.227,8.58987323134674e-16,"0","MIR142"
8.15172032720697e-20,-0.973892739217571,0.245,0.4,1.11792692567316e-15,"0","SEC11A"
8.31733459531058e-20,-1.08539122130582,0.145,0.289,1.14063926640089e-15,"0","LAMTOR2"
8.75169718476549e-20,-1.35108626520778,0.144,0.277,1.20020775191874e-15,"0","APOBEC3G"
9.72356268299032e-20,-0.970108478264512,0.296,0.441,1.33348938634529e-15,"0","GLRX"
1.4457886790486e-19,1.2412379351089,0.177,0.054,1.98275459444725e-15,"0","BEX2"
1.58832430801535e-19,3.0918069998363,0.1,0.014,2.17822795601226e-15,"0","SCGB3A1"
1.64729944530323e-19,1.48417632771706,0.17,0.052,2.25910645928885e-15,"0","SELM"
1.98647671783665e-19,-1.75494508695663,0.059,0.167,2.72425417084118e-15,"0","PGD"
2.09692705359532e-19,0.541432254830772,0.811,0.677,2.87572576130063e-15,"0","FXYD5"
2.11978126854771e-19,-0.604980196322198,0.512,0.646,2.90706803168632e-15,"0","PSMB9"
2.29591852662441e-19,-0.639752343016513,0.471,0.608,3.14862266741271e-15,"0","LSP1"
2.96409831982837e-19,-2.10530731307416,0.055,0.16,4.06496443581263e-15,"0","TMEM205"
2.99164518627868e-19,-0.84611303094462,0.118,0.257,4.10274220846258e-15,"0","OAS1"
3.57964376250616e-19,1.99721280062375,0.133,0.034,4.90912345590095e-15,"0","TMEM204"
3.72837812478532e-19,-0.909552701989335,0.383,0.516,5.11309776033059e-15,"0","NFKBIA"
4.18673846582789e-19,-1.04838371944212,0.263,0.413,5.74169313203637e-15,"0","UBE2L6"
5.03492113442519e-19,0.340241427640041,0.95,0.895,6.9048908437507e-15,"0","FOS"
7.76109431678159e-19,-1.49467707502729,0.076,0.193,1.06435647460343e-14,"0","PLSCR1"
9.08976995671755e-19,2.12248235375609,0.132,0.033,1.24657105186425e-14,"0","CCDC104"
1.01746859125857e-18,-1.91839654945077,0.033,0.128,1.395356426052e-14,"0","IMPDH1"
1.03035287790426e-18,2.26858628923097,0.123,0.029,1.4130259367579e-14,"0","TESPA1"
1.05330908328212e-18,-2.47895401336139,0.026,0.105,1.4445080768131e-14,"0","MATK"
1.09563176474101e-18,-0.956944948405561,0.211,0.359,1.50254940216582e-14,"0","CLTA"
1.24001301437403e-18,1.49030781845594,0.171,0.056,1.70055384791255e-14,"0","STMN3"
1.44027875486795e-18,-0.560175081910425,0.368,0.534,1.97519828442591e-14,"0","PSMB8"
1.78928079573641e-18,-1.33230162610761,0.094,0.217,2.45381968327291e-14,"0","TMEM179B"
1.83418091395601e-18,-0.812978807925001,0.3,0.45,2.51539570539927e-14,"0","PSMB3"
2.31589244169492e-18,-0.95750959064917,0.275,0.42,3.17601489454041e-14,"0","PRDX5"
3.42165178932539e-18,0.992645727880403,0.345,0.197,4.69245326388085e-14,"0","MZT2A"
3.44969512849415e-18,-1.08976970664851,0.138,0.273,4.73091189921687e-14,"0","FLNA"
4.96115819813862e-18,-2.20345602253545,0.022,0.108,6.8037323529273e-14,"0","DDAH2"
6.25870352815918e-18,-1.46753572810338,0.103,0.226,8.58318601851751e-14,"0","SAT2"
6.7242106102284e-18,0.44171762127486,0.576,0.39,9.22158243086723e-14,"0","RARRES3"
6.79235341221697e-18,1.46890647035859,0.244,0.126,9.31503346951436e-14,"0","TRADD"
7.84659354782978e-18,1.71877492769242,0.155,0.053,1.07608183914938e-13,"0","CAMK4"
7.89992851561831e-18,-0.425526429961577,0.939,0.952,1.08339619663189e-13,"0","MT-ND1"
1.05274032924133e-17,-1.45756171914756,0.068,0.179,1.44372808752155e-13,"0","AKIRIN2"
1.1729886764165e-17,-1.67446902071076,0.055,0.155,1.60863667083758e-13,"0","MIR24-2"
1.22078008234804e-17,1.47201344929176,0.131,0.036,1.6741778049321e-13,"0","CISH"
1.45875002261747e-17,0.535634012328754,0.676,0.544,2.0005297810176e-13,"0","COMMD6"
1.46268154919665e-17,-0.841923682964896,0.268,0.411,2.00592147656829e-13,"0","WDR83OS"
2.16076116415852e-17,0.399446097298098,0.544,0.359,2.963267860527e-13,"0","IL2RG"
3.94426896582247e-17,-1.49395798274238,0.065,0.172,5.40917045972893e-13,"0","NAGK"
3.98014577510523e-17,-0.871824574903759,0.269,0.413,5.45837191597931e-13,"0","POLD4"
4.28701329212229e-17,-0.690641604000104,0.8,0.832,5.87921002881651e-13,"0","YBX1"
4.39950495207632e-17,-0.927355190319871,0.282,0.417,6.03348109127747e-13,"0","DBI"
4.76644663893427e-17,-0.743099735378486,0.647,0.716,6.53670492063446e-13,"0","EIF4A1"
5.36687511849461e-17,1.86261514681034,0.135,0.04,7.36013253750351e-13,"0","USP10"
6.59873652215109e-17,-1.63047949457272,0.053,0.151,9.049507266478e-13,"0","MIDN"
9.2468521071643e-17,1.45074904346375,0.177,0.068,1.26811329797651e-12,"0","NUCB2"
1.02402038913462e-16,-1.13755107520226,0.142,0.272,1.40434156165921e-12,"0","ATG3"
1.03252774420469e-16,-0.865158928870824,0.219,0.355,1.41600854840231e-12,"0","GNG5"
1.12971059443728e-16,-1.31282372740444,0.1,0.22,1.54928510921128e-12,"0","ATP1B3"
1.4964478647497e-16,1.91913754247797,0.125,0.035,2.05222860171774e-12,"0","FAM102A"
1.91305414352946e-16,1.68247674852366,0.144,0.048,2.62356245243631e-12,"0","LINC00861"
2.02629083116238e-16,-1.0768628753878,0.152,0.282,2.77885524585609e-12,"0","GLIPR2"
2.23693819786654e-16,1.85171229576391,0.132,0.038,3.06773704455417e-12,"0","GATA3"
2.26476830913576e-16,-0.98736666799927,0.219,0.353,3.10590325914878e-12,"0","GSTO1"
3.01152241863716e-16,-0.816327766246033,0.679,0.735,4.130001844919e-12,"0","IFITM2"
3.20186962805374e-16,-1.00041376499562,0.134,0.267,4.3910440079129e-12,"0","GLIPR1"
3.33381399514563e-16,-0.743777968801379,0.121,0.249,4.57199251294272e-12,"0","DYNLT1"
3.82901851045885e-16,-1.2984998799084,0.098,0.218,5.25111598524327e-12,"0","IRF7"
4.56348572948064e-16,-0.72704554746455,0.443,0.564,6.25836432940975e-12,"0","SLC25A5"
4.65878388381001e-16,-1.61628910638633,0.082,0.187,6.38905621825705e-12,"0","PRKCB"
5.51829682997167e-16,-1.20745054407572,0.116,0.236,7.56779227262315e-12,"0","EPSTI1"
5.75036245282066e-16,-0.681371757237145,0.308,0.452,7.88604706779826e-12,"0","COX8A"
5.92332654410081e-16,-1.83059171914086,0.041,0.127,8.12325002257985e-12,"0","PTPRE"
7.18484578766986e-16,0.931209282583022,0.31,0.174,9.85329751321044e-12,"0","SEPT1"
7.98373813526137e-16,-2.56456206261244,0.023,0.1,1.09488984786974e-11,"0","MPP1"
9.3479618446262e-16,-2.05990899079926,0.028,0.105,1.28197948737204e-11,"0","CDKN1A"
9.37910884699338e-16,0.409755419878568,0.765,0.646,1.28625098727667e-11,"0","COX7C"
1.02091877921151e-15,-1.78538774647351,0.029,0.113,1.40008801381066e-11,"0","LACTB"
1.20407779454009e-15,-1.79475517420705,0.03,0.113,1.65127228743228e-11,"0","AGPAT2"
1.80890470698557e-15,-0.805245199103783,0.462,0.569,2.48073191516001e-11,"0","LAMTOR4"
2.23301495753766e-15,0.337508582760073,0.557,0.407,3.06235671276715e-11,"0","SELL"
2.61992768638292e-15,-0.982002541428607,0.115,0.236,3.59296882910554e-11,"0","IFI35"
2.62663771204689e-15,1.75545994413652,0.127,0.041,3.6021709583011e-11,"0","ITK"
2.9271746623965e-15,-1.07286820342298,0.09,0.205,4.01432733201055e-11,"0","PARVG"
3.87703214934084e-15,-1.61808776576886,0.052,0.144,5.31696188960603e-11,"0","NOTCH2NL"
3.88544470360251e-15,-1.55403048006307,0.074,0.175,5.32849886652049e-11,"0","C20orf27"
3.89258019881179e-15,0.397500241864811,0.901,0.829,5.33828448465048e-11,"0","PABPC1"
4.59901500561479e-15,-1.43307138590153,0.097,0.2,6.30708917870013e-11,"0","JUND"
4.77340526233122e-15,0.959411723255377,0.231,0.109,6.54624797676103e-11,"0","PBXIP1"
5.99435703818239e-15,0.72016763046057,0.33,0.188,8.22066124216333e-11,"0","BIN1"
6.39376782565331e-15,0.880188697226255,0.334,0.196,8.76841319610095e-11,"0","TNFAIP8"
